"queriedName","foundName","obsid","sourceNumber","sourceRA","sourceDec"
"NGC3115","NGC  3115",12095,15,151.321502535,-7.72205019652
"NGC3115","NGC  3115",12095,16,151.310416738,-7.72190002414
"NGC3115","NGC  3115",12095,17,151.319640643,-7.72169901018
"NGC3115","NGC  3115",12095,18,151.364211279,-7.72119820725
"NGC3115","NGC  3115",12095,19,151.311208378,-7.72043495547
"NGC3115","NGC  3115",12095,20,151.315948577,-7.72030507955
"NGC3115","NGC  3115",12095,21,151.307559101,-7.71993748603
"NGC3115","NGC  3115",12095,22,151.305861356,-7.71895484086
"NGC3115","NGC  3115",12095,23,151.307988027,-7.7186979213
"NGC3115","NGC  3115",12095,24,151.309398911,-7.71773579131
"NGC3115","NGC  3115",12095,25,151.307452921,-7.7169526855
"NGC3115","NGC  3115",12095,26,151.308789326,-7.71594135711
"NGC3115","NGC  3115",12095,27,151.314475567,-7.71508443175
"NGC3115","NGC  3115",12095,28,151.304816045,-7.71075756362
"NGC3115","NGC  3115",12095,29,151.318738381,-7.70844373027
"NGC3115","NGC  3115",12095,30,151.319011309,-7.70211879137
"NGC3115","NGC  3115",12095,31,151.363566064,-7.70139393049
"NGC3115","NGC  3115",12095,32,151.2899853,-7.70021194079
"NGC3115","NGC  3115",12095,33,151.273637149,-7.67109679708
"NGC3115","NGC  3115",12095,34,151.402251945,-7.81776287411
"NGC3115","NGC  3115",12095,35,151.421671325,-7.69950633502
"IRAS08572+3915","NAME IRAS F08572+3915 NW",6862,1,135.120877077,39.0292758142
"IRAS08572+3915","NAME IRAS F08572+3915 NW",6862,2,135.068688565,39.047708987
"NGC 4314","NGC  4314",2062,1,185.612395097,29.9016673869
"NGC 4314","NGC  4314",2062,2,185.620588149,29.9136848313
"NGC 4314","NGC  4314",2062,3,185.66938221,29.9553433024
"SN 2004am","SN 2004am",11104,1,148.863114177,69.6565760476
"SN 2004am","SN 2004am",11104,2,148.959896546,69.6728384616
"SN 2004am","SN 2004am",11104,3,148.942640448,69.6740093765
"SN 2004am","SN 2004am",11104,4,148.908625558,69.674826525
"SN 2004am","SN 2004am",11104,5,148.964615471,69.6766362206
"SN 2004am","SN 2004am",11104,6,148.959893591,69.6767006617
"SN 2004am","SN 2004am",11104,7,148.947585134,69.6767293075
"SN 2004am","SN 2004am",11104,8,148.944429113,69.6771623882
"SN 2004am","SN 2004am",11104,9,148.975783731,69.6776082916
"SN 2004am","SN 2004am",11104,10,148.943991912,69.6779987626
"SN 2004am","SN 2004am",11104,11,148.96756003,69.6786586936
"SN 2004am","SN 2004am",11104,12,148.962499416,69.6791031627
"SN 2004am","SN 2004am",11104,13,148.95879633,69.6795898252
"SN 2004am","SN 2004am",11104,14,148.971831052,69.6801698584
"SN 2004am","SN 2004am",11104,15,148.974082614,69.6806219891
"SN 2004am","SN 2004am",11104,16,148.965936065,69.6810914732
"SN 2004am","SN 2004am",11104,17,148.947622371,69.6832319089
"SN 2004am","SN 2004am",11104,18,148.977828682,69.6835899327
"SN 2004am","SN 2004am",11104,19,149.033609332,69.6943334749
"SN 2004am","SN 2004am",11104,20,148.837051344,69.7452505006
"SN 2004am","SN 2004am",11104,21,148.954758513,69.6767144104
"SN 2004am","SN 2004am",11104,22,148.969642328,69.6794019936
"SN 2004am","SN 2004am",11104,23,148.971773091,69.6814886975
"SN 2004am","SN 2004am",11104,24,148.960815839,69.6816698311
"SN 2004am","SN 2004am",11104,25,148.77141407,69.7451453846
"VIRGO CLUSTER","NAME Virgo Group",517,1,187.705909755,12.3912014445
"VIRGO CLUSTER","NAME Virgo Group",517,2,187.705119241,12.391485892
"VIRGO CLUSTER","NAME Virgo Group",517,3,187.703878148,12.3917116716
"VIRGO CLUSTER","NAME Virgo Group",517,4,187.702595181,12.3923993877
"VIRGO CLUSTER","NAME Virgo Group",517,5,187.700893817,12.393050287
"M31","M  31",2896,1,10.7412319323,41.1846446114
"M31","M  31",2896,2,10.6868736765,41.1939339957
"M31","M  31",2896,3,10.6180169415,41.2064467716
"M31","M  31",2896,4,10.6335540997,41.2206322641
"M31","M  31",2896,5,10.8929802367,41.2231794674
"M31","M  31",2896,6,10.5779301773,41.233940164
"M31","M  31",2896,7,10.9053060308,41.2454893119
"M31","M  31",2896,8,10.6762958616,41.2459571372
"M31","M  31",2896,9,10.7941745808,41.2476169075
"M31","M  31",2896,10,10.7021536462,41.2558504275
"M31","M  31",2896,11,10.7621505582,41.2562565588
"M31","M  31",2896,12,10.7633465069,41.2577135492
"M31","M  31",2896,13,10.699575723,41.2591014459
"M31","M  31",2896,14,10.5958086835,41.2598784611
"M31","M  31",2896,15,10.7188231726,41.2610844573
"M31","M  31",2896,16,10.6792060675,41.2620083392
"M31","M  31",2896,17,10.6666174843,41.2631616495
"M31","M  31",2896,18,10.6769109209,41.2649092188
"M31","M  31",2896,19,10.728848925,41.2675532041
"M31","M  31",2896,20,10.6607425456,41.2676537035
"M31","M  31",2896,21,10.6848245531,41.2681956446
"M31","M  31",2896,22,10.7493803459,41.268259263
"M31","M  31",2896,23,10.6849163558,41.2688708492
"M31","M  31",2896,24,10.6956289846,41.2709642101
"M31","M  31",2896,25,10.6879496469,41.2726820658
"M31","M  31",2896,26,10.6296866484,41.2726386671
"M31","M  31",2896,27,10.6965156913,41.2745386464
"M31","M  31",2896,28,10.6828241396,41.2748798034
"M31","M  31",2896,29,10.6883619799,41.2895087721
"M31","M  31",2896,30,10.8377273808,41.2974245639
"M31","M  31",2896,31,10.7660185686,41.3013678457
"M31","M  31",2896,32,10.7795880458,41.3028276708
"M31","M  31",2896,33,10.7187295864,41.3150868702
"M31","M  31",2896,34,10.7484877812,41.3220373886
"M31","M  31",2896,35,10.6306256582,41.3274991749
"M31","M  31",2896,36,10.7637135303,41.3559864383
"M31","M  31",2896,37,10.80999742,41.1227412206
"M31","M  31",2896,38,10.5897958718,41.2671437578
"NGC 4476","NGC  4476",8057,1,187.705470205,12.3905951643
"NGC 4476","NGC  4476",8057,2,187.707071562,12.3913633478
"NGC 602","NGC   602",12136,1,22.610518193,-73.5763217776
"NGC 602","NGC   602",12136,2,22.3757557391,-73.5529915332
"NGC 602","NGC   602",12136,3,21.9414930882,-73.548992981
"NGC 602","NGC   602",12136,4,22.099832008,-73.5033363758
"NGC 602","NGC   602",12136,5,22.4405131006,-73.4568915873
"NGC 4472","M  49",322,1,187.445553707,7.99866714741
"NGC 4472","M  49",322,2,187.444721516,8.00073218365
"M51","M  51",354,1,202.526857922,47.1430052938
"M51","M  51",354,2,202.461726806,47.1754391039
"M51","M  51",354,3,202.463986672,47.1757519744
"M51","M  51",354,4,202.489820716,47.1801757178
"M51","M  51",354,5,202.531376675,47.1850575541
"M51","M  51",354,6,202.430423851,47.1930139306
"M51","M  51",354,7,202.469942058,47.1943491079
"M51","M  51",354,8,202.469568168,47.1952661796
"M51","M  51",354,9,202.46983826,47.1978641853
"M51","M  51",354,10,202.461104917,47.1987107221
"M51","M  51",354,11,202.48998856,47.2017608045
"M51","M  51",354,12,202.416494936,47.2102639145
"M51","M  51",354,13,202.414409119,47.2121450427
"M51","M  51",354,14,202.504131021,47.2288665563
"M51","M  51",354,15,202.473999099,47.2421669002
"M51","M  51",354,16,202.473796113,47.2432807608
"M51","M  51",354,17,202.525022644,47.2617655718
"M51","M  51",354,18,202.498002695,47.2660503508
"M51","M  51",354,19,202.489729481,47.2696554613
"M51","M  51",354,20,202.46802984,47.1968448245
"M51","M  51",354,21,202.470817605,47.1970577467
"M31","M  31",2899,1,10.5689386676,40.9312346739
"M31","M  31",2899,2,10.4777746457,40.9466419555
"M31","M  31",2899,3,10.3578319121,40.9793398676
"M31","M  31",2899,4,10.5926503206,40.9902161655
"M31","M  31",2899,5,10.5659642565,41.0206183542
"M31","M  31",311,1,10.6174411071,41.1669504153
"M31","M  31",311,2,10.7412787046,41.1846736606
"M31","M  31",311,3,10.6868311332,41.1938948022
"M31","M  31",311,4,10.61790025,41.2063994033
"M31","M  31",311,5,10.5764698298,41.2066404157
"M31","M  31",311,6,10.5631433556,41.2096307904
"M31","M  31",311,7,10.6336870382,41.2206839887
"M31","M  31",311,8,10.6694308351,41.2243044239
"M31","M  31",311,9,10.5934683586,41.2261454743
"M31","M  31",311,10,10.5777539021,41.2338450984
"M31","M  31",311,11,10.5964300244,41.2354261323
"M31","M  31",311,12,10.9049406669,41.2452829877
"M31","M  31",311,13,10.6763883048,41.2459532773
"M31","M  31",311,14,10.7942237673,41.2476045378
"M31","M  31",311,15,10.7021957362,41.2558748442
"M31","M  31",311,16,10.7621677559,41.256277991
"M31","M  31",311,17,10.7633819831,41.2577067316
"M31","M  31",311,18,10.6995694407,41.2591278172
"M31","M  31",311,19,10.5956707003,41.2597808842
"M31","M  31",311,20,10.7183813001,41.2608941333
"M31","M  31",311,21,10.6791982032,41.2619858719
"M31","M  31",311,22,10.6666620477,41.2631842389
"M31","M  31",311,23,10.6770160253,41.2648994299
"M31","M  31",311,24,10.5895258371,41.2669986763
"M31","M  31",311,25,10.7288939623,41.2675615332
"M31","M  31",311,26,10.660818571,41.2676725436
"M31","M  31",311,27,10.7494372433,41.2682739259
"M31","M  31",311,28,10.6848994938,41.2688632001
"M31","M  31",311,29,10.6757571284,41.2689350765
"M31","M  31",311,30,10.6957058514,41.2709880923
"M31","M  31",311,31,10.6297838519,41.272644113
"M31","M  31",311,32,10.6879524336,41.2726803248
"M31","M  31",311,33,10.6965555213,41.2745522944
"M31","M  31",311,34,10.6823024529,41.2756322151
"M31","M  31",311,35,10.5654093404,41.2890815693
"M31","M  31",311,36,10.5507456425,41.2995734589
"M31","M  31",311,37,10.7660761437,41.3013671871
"M31","M  31",311,38,10.5878137391,41.3023159728
"M31","M  31",311,39,10.5324289255,41.3040835816
"M31","M  31",311,40,10.5548139205,41.3099826259
"M31","M  31",311,41,10.718863779,41.3150809643
"M31","M  31",311,42,10.7480549645,41.3226078503
"M31","M  31",311,43,10.6302468964,41.3273998315
"M31","M  31",311,44,10.7638917799,41.3560626124
"SNR 0104-72.3","2E   273",9810,1,16.3883303692,-72.2252520305
"SNR 0104-72.3","2E   273",9810,2,16.2918770133,-72.1962874408
"SNR 0104-72.3","2E   273",9810,3,16.4016921755,-72.1634919226
"SNR 0104-72.3","2E   273",9810,4,16.4169937024,-72.1241197804
"SNR 0104-72.3","2E   273",9810,5,16.4592906153,-72.1086092917
"SNR 0104-72.3","2E   273",9810,6,16.4801759833,-72.0641008173
"SNR 0104-72.3","2E   273",9810,7,16.5791623549,-72.0426320044
"SNR 0104-72.3","2E   273",9810,8,16.597588494,-72.0420071139
"SNR 0104-72.3","2E   273",9810,9,16.0020461139,-72.0282187052
"SNR 0104-72.3","2E   273",9810,10,15.908149151,-72.0258575779
"SNR 0104-72.3","2E   273",9810,11,16.0154533489,-72.0349186603
"SNR 0104-72.3","2E   273",9810,12,16.0052884241,-72.0344822238
"SNR 0104-72.3","2E   273",9810,13,16.0009616289,-72.0348414009
"SNR 0104-72.3","2E   273",9810,14,16.0176801809,-72.0342416182
"SNR 0104-72.3","2E   273",9810,15,15.9970917902,-72.033885673
"SNR 0104-72.3","2E   273",9810,16,16.0220739422,-72.0323488049
"SNR 0104-72.3","2E   273",9810,17,15.9987870755,-72.0310628998
"SNR 0104-72.3","2E   273",9810,18,16.0251248937,-72.0292357727
"SNR 0104-72.3","2E   273",9810,19,16.0208886336,-72.0270385152
"SNR 0104-72.3","2E   273",9810,20,16.012623078,-72.0276505934
"NGC 253","NGC   253",383,1,11.8440765127,-25.3472919214
"NGC 253","NGC   253",383,2,11.8874124725,-25.2969438475
"NGC 253","NGC   253",383,3,11.8892206237,-25.2894901109
"NGC 253","NGC   253",383,4,11.8877106411,-25.2887096952
"NGC 253","NGC   253",383,5,11.8888004578,-25.288424099
"NGC 253","NGC   253",383,6,11.8968603466,-25.2533253935
"NGC 4570","NGC  4570",8041,1,189.192854279,7.22964883123
"NGC 4570","NGC  4570",8041,2,189.279876536,7.25612189606
"3C 299","3C 299",12019,1,215.302770059,41.691533106
"3C 299","3C 299",12019,2,215.299476793,41.700361047
"3C 299","3C 299",12019,3,215.226940595,41.7022251982
"3C 299","3C 299",12019,4,215.168461497,41.7346002413
"3C 299","3C 299",12019,5,215.237959544,41.7438910413
"3C 299","3C 299",12019,6,215.273521345,41.7467803255
"3C 299","3C 299",12019,7,215.131842936,41.7552563191
"3C 299","3C 299",12019,8,215.132652567,41.7561128781
"3C 299","3C 299",12019,9,215.316107369,41.758292528
"3C 299","3C 299",12019,10,215.138579906,41.7439951535
"3C 299","3C 299",12019,11,215.380040415,41.8187753224
"NGC5813","NGC  5813",12953,1,225.279271227,1.66166071092
"NGC5813","NGC  5813",12953,2,225.318998348,1.69279300159
"NGC5813","NGC  5813",12953,3,225.270468724,1.69338232866
"NGC5813","NGC  5813",12953,4,225.295354293,1.69519726123
"NGC5813","NGC  5813",12953,5,225.297025139,1.70175724521
"NGC5813","NGC  5813",12953,6,225.342775528,1.70841886289
"NGC5813","NGC  5813",12953,7,225.273315203,1.72515049762
"NGC5813","NGC  5813",12953,8,225.341573115,1.73365028174
"NGC5813","NGC  5813",12953,9,225.453269559,1.73437879802
"NGC5813","NGC  5813",12953,10,225.338575757,1.77126101916
"NGC5813","NGC  5813",12953,11,225.290081963,1.65335685457
"NGC5813","NGC  5813",12953,12,225.298950262,1.7026346297
"NGC5813","NGC  5813",12953,13,225.29553621,1.70570555329
"NGC5813","NGC  5813",12953,14,225.383862547,1.84537732749
"M83","M  83",13202,1,204.258421388,-29.9215419837
"M83","M  83",13202,2,204.275075855,-29.920557066
"M83","M  83",13202,3,204.231115859,-29.9191842032
"M83","M  83",13202,4,204.311547536,-29.9078241049
"M83","M  83",13202,5,204.248211755,-29.9036874179
"M83","M  83",13202,6,204.267882279,-29.900920127
"M83","M  83",13202,7,204.238725966,-29.8942439906
"M83","M  83",13202,8,204.215286826,-29.8930410617
"M83","M  83",13202,9,204.250479941,-29.8915188079
"M83","M  83",13202,10,204.256224259,-29.8906567053
"M83","M  83",13202,11,204.2000985,-29.8900202741
"M83","M  83",13202,12,204.2217353,-29.8903206549
"M83","M  83",13202,13,204.252721723,-29.8887678433
"M83","M  83",13202,14,204.26030385,-29.8886381766
"M83","M  83",13202,15,204.220345959,-29.8877659559
"M83","M  83",13202,16,204.229448517,-29.8846154291
"M83","M  83",13202,17,204.231502468,-29.8843179444
"M83","M  83",13202,18,204.241205944,-29.884064066
"M83","M  83",13202,19,204.205065576,-29.8842045105
"M83","M  83",13202,20,204.208032657,-29.8830918613
"M83","M  83",13202,21,204.234313544,-29.8818817421
"M83","M  83",13202,22,204.244340217,-29.8795312301
"M83","M  83",13202,23,204.254462458,-29.8792846286
"M83","M  83",13202,24,204.222192147,-29.8784266963
"M83","M  83",13202,25,204.272884375,-29.8760737411
"M83","M  83",13202,26,204.263744334,-29.8740407548
"M83","M  83",13202,27,204.207652531,-29.8714176574
"M83","M  83",13202,28,204.252127275,-29.8695729935
"M83","M  83",13202,29,204.271435016,-29.8685927512
"M83","M  83",13202,30,204.252920093,-29.8683635353
"M83","M  83",13202,31,204.251219595,-29.8682377078
"M83","M  83",13202,32,204.24912825,-29.8681405286
"M83","M  83",13202,33,204.254073778,-29.867434254
"M83","M  83",13202,34,204.255183305,-29.8667126944
"M83","M  83",13202,35,204.252764186,-29.866597795
"M83","M  83",13202,36,204.251741388,-29.8664665398
"M83","M  83",13202,37,204.254948525,-29.8658106871
"M83","M  83",13202,38,204.253733477,-29.865456674
"M83","M  83",13202,39,204.252108665,-29.8654360943
"M83","M  83",13202,40,204.302235041,-29.8651779234
"M83","M  83",13202,41,204.321894843,-29.8648421239
"M83","M  83",13202,42,204.250985088,-29.8644861947
"M83","M  83",13202,43,204.254663344,-29.8643592777
"M83","M  83",13202,44,204.249968658,-29.863925793
"M83","M  83",13202,45,204.251182148,-29.8636689407
"M83","M  83",13202,46,204.310284176,-29.8635419165
"M83","M  83",13202,47,204.252539068,-29.8630280516
"M83","M  83",13202,48,204.250438391,-29.8627600594
"M83","M  83",13202,49,204.426497356,-29.8606038193
"M83","M  83",13202,50,204.250266826,-29.8604695151
"M83","M  83",13202,51,204.255484577,-29.8601240061
"M83","M  83",13202,52,204.268233254,-29.8584960728
"M83","M  83",13202,53,204.260145991,-29.8572267301
"M83","M  83",13202,54,204.268277151,-29.8559417705
"M83","M  83",13202,55,204.224706712,-29.8540679245
"M83","M  83",13202,56,204.181413904,-29.8519189051
"M83","M  83",13202,57,204.243323408,-29.8512725564
"M83","M  83",13202,58,204.279672275,-29.850415089
"M83","M  83",13202,59,204.218099577,-29.8462036003
"M83","M  83",13202,60,204.247780133,-29.8330485235
"M83","M  83",13202,61,204.318289174,-29.8275679537
"M83","M  83",13202,62,204.266194993,-29.8250757284
"M83","M  83",13202,63,204.236020882,-29.8200882386
"M83","M  83",13202,64,204.269815545,-29.8143840616
"M83","M  83",13202,65,204.242917514,-29.8092201759
"M83","M  83",13202,66,204.235011714,-29.8048920923
"M83","M  83",13202,67,204.256950179,-29.7949600153
"M83","M  83",13202,68,204.239596081,-29.7913642268
"M83","M  83",13202,69,204.280442297,-29.780597451
"M83","M  83",13202,70,204.200681544,-29.7804959306
"M83","M  83",13202,71,204.304075904,-29.7526925173
"M83","M  83",13202,72,204.244561557,-29.7267243797
"M83","M  83",13202,73,204.191564266,-29.9873101348
"M83","M  83",13202,74,204.19036754,-29.9860289592
"M83","M  83",13202,75,204.259765819,-29.7404738379
"M83","M  83",14332,1,204.191187792,-29.9867681349
"M83","M  83",14332,2,204.258440198,-29.9216543066
"M83","M  83",14332,3,204.231203336,-29.9194210716
"M83","M  83",14332,4,204.248276092,-29.9038592119
"M83","M  83",14332,5,204.267854436,-29.9010195324
"M83","M  83",14332,6,204.238664711,-29.8943138756
"M83","M  83",14332,7,204.223365679,-29.8934923931
"M83","M  83",14332,8,204.215240979,-29.8930556474
"M83","M  83",14332,9,204.256155738,-29.8907284455
"M83","M  83",14332,10,204.20004861,-29.8901842219
"M83","M  83",14332,11,204.252677898,-29.888822533
"M83","M  83",14332,12,204.260255267,-29.8886913028
"M83","M  83",14332,13,204.2203428,-29.8878683282
"M83","M  83",14332,14,204.20503777,-29.8843045646
"M83","M  83",14332,15,204.254411307,-29.8793512524
"M83","M  83",14332,16,204.272751984,-29.8761652889
"M83","M  83",14332,17,204.263594014,-29.874045352
"M83","M  83",14332,18,204.271371484,-29.8686545078
"M83","M  83",14332,19,204.25284231,-29.8684591767
"M83","M  83",14332,20,204.251155957,-29.868314564
"M83","M  83",14332,21,204.24905355,-29.8682055173
"M83","M  83",14332,22,204.255198046,-29.8667695865
"M83","M  83",14332,23,204.251768692,-29.8666471414
"M83","M  83",14332,24,204.254892066,-29.8657255066
"M83","M  83",14332,25,204.253678543,-29.8655740103
"M83","M  83",14332,26,204.251948146,-29.8656098148
"M83","M  83",14332,27,204.302168996,-29.8652306002
"M83","M  83",14332,28,204.254614419,-29.8644969213
"M83","M  83",14332,29,204.249949538,-29.8639974339
"M83","M  83",14332,30,204.310198791,-29.8636216463
"M83","M  83",14332,31,204.251153525,-29.8638564991
"M83","M  83",14332,32,204.252461391,-29.8630868709
"M83","M  83",14332,33,204.268228401,-29.8585393405
"M83","M  83",14332,34,204.256789147,-29.8578600025
"M83","M  83",14332,35,204.268224331,-29.8560123763
"M83","M  83",14332,36,204.181350468,-29.8519787122
"M83","M  83",14332,37,204.243269299,-29.851363341
"M83","M  83",14332,38,204.279624261,-29.8505257138
"M83","M  83",14332,39,204.218075573,-29.846295489
"M83","M  83",14332,40,204.247721027,-29.8331069722
"M83","M  83",14332,41,204.318264875,-29.8277553645
"M83","M  83",14332,42,204.266141575,-29.8251372273
"M83","M  83",14332,43,204.23599446,-29.8201641603
"M83","M  83",14332,44,204.242839284,-29.8092933343
"M83","M  83",14332,45,204.256760996,-29.7952298758
"M83","M  83",14332,46,204.121093363,-29.9276593782
"M83","M  83",14332,47,204.251504519,-29.8696729796
"DDO 68","UGC  5340",11271,1,149.252821985,28.6781780078
"DDO 68","UGC  5340",11271,2,149.251607039,28.6783425785
"IC 1613","IC 1613",5905,1,16.2418596445,2.06108428844
"IC 1613","IC 1613",5905,2,16.196519218,2.09765881025
"IC 1613","IC 1613",5905,3,16.2600363111,2.14509701922
"IC 1613","IC 1613",5905,4,16.2541550314,2.19073422603
"IC 1613","IC 1613",5905,5,16.2049312644,2.19922273946
"IC 1613","IC 1613",5905,6,16.2422319857,2.2138734188
"IC 1613","IC 1613",5905,7,16.2116915255,2.21643595828
"IC 1613","IC 1613",5905,8,16.2368584826,2.23128750455
"NGC1300","NGC  1300",11775,1,49.8637879558,-19.4844647847
"NGC1300","NGC  1300",11775,2,49.8757857558,-19.4785956448
"NGC1300","NGC  1300",11775,3,49.9333248108,-19.4612033979
"NGC1300","NGC  1300",11775,4,50.0876194245,-19.4422013693
"NGC1300","NGC  1300",11775,5,49.9081601842,-19.4115536565
"NGC1300","NGC  1300",11775,6,49.9210624033,-19.4111796869
"NGC1300","NGC  1300",11775,7,49.8582106886,-19.3924453538
"NGC1300","NGC  1300",11775,8,50.0512323564,-19.4701558483
